fuel_id,vehicle_id,date,liters,cost_per_liter,total_cost
43387,63,2024-01-13,170.94,10408.86,699108.16
43388,42,2025-07-09,185.69,9757.5,1893974.32
43389,29,2025-08-07,174.21,11225.95,288724.86
43390,3,2025-07-06,171.51,10597.65,1266115.28
43391,152,2025-05-14,24.73,11568.71,619713.16
43392,59,2024-05-22,36.96,8031.02,1770592.1
43393,77,2025-06-11,95.85,8590.24,1950899.32
43394,69,2025-01-15,49.05,11990.79,525225
43395,18,2025-07-13,143.08,10516.09,1112868.02
43396,12,2025-06-11,64.49,8001.14,656026.1
43397,99,2024-04-26,145.2,8320.7,730390.82
43398,16,2023-12-19,101.93,8810.78,1565943.22
43399,104,2024-12-12,95.36,10565.34,373952.41
43400,109,2023-12-26,113.77,10753.63,1093518.3
43401,151,2024-11-10,199.44,10907.13,847106.55
43402,129,2023-12-27,110.73,9614.08,886343.58
43403,156,2024-06-06,73.77,10007.15,1034615.56
43404,94,2024-11-12,165.14,8461.36,1103530.44
43405,195,2024-04-29,182.93,9426.01,1606602.98
43406,21,2025-07-06,132.13,9463.34,511744.96
43407,44,2025-09-23,174.43,8148.05,1342114.15
43408,4,2024-10-02,118.14,10501.35,948777.1
43409,106,2025-06-05,164.84,11780.88,807125.63
43410,113,2025-08-09,33.18,9125.63,1020615.09
43411,150,2025-04-29,168.9,10148.71,1666620.84
43412,190,2024-11-12,184.06,9836.97,1079414.81
43413,188,2024-08-28,28.58,11775.14,1620968.51
43414,151,2025-04-17,116.73,9803.97,1233568.02
43415,132,2024-03-18,198.93,8659.06,1341114.99
43416,72,2025-08-12,150.56,11045.48,1553868.37
43417,91,2024-03-05,98.92,8136.28,1475594.58
43418,188,2025-01-12,27.21,9888.82,996809.29
43419,102,2025-06-14,94.55,10645.41,1471059.49
43420,9,2024-03-22,142.33,10391.3,227647.14
43421,118,2025-01-16,104.97,9973.01,1698522.1
43422,28,2025-03-25,49.44,11644.56,408183.74
43423,195,2024-12-23,139.42,10570.34,907936.17
43424,182,2025-05-29,27.33,11604.13,1692221.94
43425,145,2024-08-25,180.6,10093.62,1283017.75
43426,136,2025-01-27,30.54,11025.48,1684831.78
43427,119,2024-01-05,78.69,8069.34,364372.36
43428,52,2025-04-19,142.81,8480.01,612795.14
43429,96,2024-12-04,38.9,10274.95,1706071.41
43430,11,2024-02-08,61.51,11530.62,1916552.27
43431,65,2023-11-28,42.35,11086.45,1684524.62
43432,92,2025-04-08,128.6,10422.94,1558548.56
43433,21,2023-11-30,143.78,9009.1,780700.72
43434,46,2024-10-21,102.09,9301.24,298970.24
43435,186,2025-02-05,61.42,10587.08,1304247.75
43436,100,2024-05-05,28.02,9840.54,1065212.46
43437,67,2024-10-08,100.32,9788.23,605411.19
43438,20,2025-10-21,61.48,10657.27,1691415.18
43439,11,2025-10-14,161.68,9975.52,1513587.29
43440,84,2024-12-31,68.36,11486.97,644783.46
43441,115,2025-06-18,86.78,11317.3,1272348.22
43442,126,2024-07-02,154.73,8889.35,621609.5
43443,34,2025-08-28,63.29,8354.61,270164.19
43444,191,2024-01-29,36.97,8649.77,233448.79
43445,10,2023-11-29,28.43,9889.5,1048968.87
43446,187,2024-06-09,71.86,9729.95,556745.71
43447,147,2024-12-02,103.75,9395.33,1848891.23
43448,16,2025-04-03,121.96,10765.55,1689998.52
43449,40,2025-02-14,60.94,10168.78,537884.46
43450,97,2025-05-24,193.32,8514.81,1200251.28
43451,76,2025-07-12,59.64,10998.29,944681.99
43452,142,2024-04-14,151.87,11790.33,1543900.78
43453,105,2025-06-19,68.53,8218.22,672647.1
43454,175,2025-04-29,68.36,8553.85,339050.47
43455,49,2024-08-20,58.72,9304.39,243630.64
43456,7,2024-04-15,83.68,10561,774337.29
43457,193,2025-02-21,139.61,10420.49,321531.13
43458,169,2024-01-19,109.25,10203.89,406748.76
43459,194,2025-01-04,43.23,10792.87,241265.65
43460,3,2024-06-16,140.89,11770.25,1704733.88
43461,4,2024-05-27,77.76,10335.68,1575055.82
43462,179,2025-01-18,171.08,10565.49,981016.49
43463,40,2024-04-08,89.16,11679.99,583922.32
43464,170,2024-09-19,169.4,9418.04,1905686.74
43465,27,2024-09-03,43.63,9298.95,542061.47
43466,96,2023-12-20,124.82,10565.77,773950.6
43467,100,2024-02-03,142.79,11783.85,1147702.24
43468,58,2025-04-10,125.57,10441.46,419621.02
43469,157,2024-05-09,162.34,11649.14,1289067.18
43470,174,2024-05-31,166.41,11144.19,1971856.78
43471,93,2025-08-08,130.53,8269.91,1988497.36
43472,135,2024-01-30,172.43,10114.34,205328.52
43473,26,2024-04-06,51.17,9600.91,398439.31
43474,138,2024-11-30,157.92,9641.1,420282.97
43475,176,2025-06-24,134.03,11865.5,472410.28
43476,95,2024-05-22,184.16,9805.71,1655258.87
43477,168,2024-02-12,88.19,9485.74,872399.78
43478,128,2025-01-03,124.12,11401.74,869739.49
43479,1,2025-05-07,114.63,11294.42,1650152.35
43480,90,2024-07-12,58.24,10866.54,1389196.1
43481,181,2025-04-24,122.05,9270.15,1581442.9
43482,171,2025-03-01,29.78,9625.77,351787.38
43483,43,2023-12-29,145.37,11890.67,769437.93
43484,52,2024-10-08,113.28,11205.69,1183253.95
43485,33,2024-11-07,97.24,8155.42,1525779.88
43486,100,2025-02-19,90.6,11488.32,578307.17
43487,34,2024-10-29,121.97,8248.53,957026.36
43488,14,2025-02-14,98.29,8548.41,1247900.15
43489,46,2025-08-15,84.97,8154.86,1659716.47
43490,12,2025-04-24,21.92,8713.11,352268.29
43491,167,2025-10-26,114.98,9029.68,1482846.12
43492,66,2025-09-09,113.22,8966.56,1098317.1
43493,10,2024-05-08,155.93,9462.54,1359728.12
43494,44,2024-12-06,67.17,9473.76,1376144.5
43495,53,2025-07-01,31.16,11021.73,664021.05
43496,50,2025-01-07,83.55,10559.75,529588.3
43497,41,2024-07-08,43.16,9793.66,399834.11
43498,125,2024-01-15,111.27,8263.29,1197944.27
43499,178,2023-12-03,51.87,8392.94,1246070.69
43500,76,2024-11-12,48.42,9388.86,381849.37
43501,77,2024-09-14,43.18,8355.63,1694965.55
43502,140,2024-01-18,62.4,11207.94,1700524.44
43503,177,2024-11-07,67.11,8932.18,1546768.57
43504,71,2025-06-20,81.88,10021.28,1569765.03
43505,121,2024-06-10,82.07,10535.71,1942173.98
43506,167,2024-10-04,136.22,11037.77,335395.48
43507,91,2025-01-29,39.37,11148.47,1722161.01
43508,196,2025-06-09,35.93,9305.94,843070.24
43509,36,2024-01-21,47.55,10858.31,623909.16
43510,60,2024-04-18,68.5,11821.76,1972314.8
43511,4,2024-09-25,156.1,11927.13,678107.37
43512,150,2024-12-02,96.03,10012.68,1067250.11
43513,121,2025-10-20,66.73,9835.32,1489712.31
43514,182,2024-07-08,75.17,8059.16,520795.13
43515,118,2025-03-05,116.94,9867.85,887162.21
43516,18,2025-06-12,117.92,11391.51,1237822.74
43517,46,2025-05-22,79.05,11759.08,326292.02
43518,16,2025-08-01,36.69,11062.57,1907512.89
43519,74,2024-07-21,173.91,10905.49,1143556.69
43520,132,2025-07-16,183.39,10043.87,322172.99
43521,165,2025-11-02,118.62,9959.01,831171.71
43522,180,2023-11-30,199.96,11915.74,1524369.22
43523,165,2025-06-27,126.19,9953.57,268719.41
43524,56,2024-10-22,97.25,9480.88,1806976.28
43525,71,2025-06-04,145.06,8006.84,493591.81
43526,65,2025-09-19,111.47,10808.32,602270.2
43527,84,2025-01-03,94.47,9641.35,1676797.49
43528,181,2024-02-29,34.66,10035.7,259492.48
43529,89,2024-09-27,48.68,8065.09,255212.16
43530,172,2025-06-22,75.57,11905.32,1708900.56
43531,47,2025-09-28,194.98,10475.75,995565.54
43532,187,2024-03-30,38.82,10510.31,573903.69
43533,6,2024-01-11,117.19,8523.18,1625721.72
43534,108,2024-03-26,181.95,8786.23,366020.74
43535,36,2024-01-09,43.17,9056.98,1008200.38
43536,175,2024-03-27,57.15,10268.26,1815191.67
43537,177,2024-05-08,51.93,11129.01,276576.94
43538,87,2024-11-22,156.05,9774.31,1799635.82
43539,62,2025-02-12,168.37,8019.5,212076.27
43540,156,2024-06-14,189.93,8077.44,286206.53
43541,10,2025-04-11,95.91,9394.4,1950005.51
43542,115,2023-12-01,126.79,8857.6,235129.42
43543,161,2024-01-01,25.29,11155.47,1918157.35
43544,83,2024-06-04,21.72,8721.16,1442218.41
43545,4,2024-06-15,172.65,9082.15,1444314.55
43546,192,2024-09-10,151.41,8684.98,1166594.19
43547,109,2025-02-01,167.06,10388.6,296859.48
43548,62,2025-07-17,95.45,10399.42,1871618.52
43549,95,2024-08-02,186.07,10313.25,639228.9
43550,149,2025-08-22,46.06,9999.8,1234773.52
43551,64,2024-08-22,55.51,11666.8,1002097.05
43552,103,2024-07-03,147.2,10031.16,1600993.64
43553,86,2024-06-07,24.75,10460.19,838791.74
43554,146,2024-06-07,79.49,8907.02,594515.48
43555,135,2023-11-22,101.73,10408.91,1100350.54
43556,111,2024-10-30,90.29,8874.28,1085364.49
43557,173,2024-01-06,45.14,8722.08,577119.64
43558,28,2025-10-02,138.06,10308.31,1466338.49
43559,6,2025-05-01,65.48,8112.16,1279984.76
43560,45,2025-09-01,81.11,9465.65,1201184.82
43561,42,2025-03-07,122.27,10520.63,1677273.1
43562,185,2024-02-09,134.47,10290.1,651992.54
43563,49,2024-07-08,142.77,8807.86,1904306.76
43564,163,2024-08-09,162.1,8556.42,1981686.88
43565,45,2025-04-09,51.45,8678.68,510509.38
43566,146,2024-06-22,197.98,8439,1831542.92
43567,184,2024-02-09,146.93,10972.81,1317549.82
43568,101,2025-04-24,153.76,11273.47,238502.59
43569,98,2025-06-18,49.04,11230.81,1295462.42
43570,74,2024-02-14,26.78,10270.03,1585322.54
43571,11,2024-10-19,176.47,8141.9,1393426.86
43572,112,2025-09-02,168.74,8882.12,478759.15
43573,187,2025-02-08,105.71,11531.24,1465733.94
43574,154,2024-05-05,160.63,9590.74,1489646.38
43575,75,2025-08-01,96.88,10617.23,1110956.07
43576,113,2024-04-22,120.59,8249.13,812535.66
43577,106,2025-02-18,62.84,10251.34,1744681.24
43578,98,2025-03-29,93.53,9690.43,1575708.84
43579,7,2025-06-08,76.57,10933.84,686206.12
43580,98,2024-09-05,69.62,10548.66,1595770.7
43581,34,2024-10-18,81.68,11599.27,276353.15
43582,60,2025-05-01,115.63,10874.85,319409.88
43583,196,2023-11-26,99.99,9839.46,1795765.22
43584,12,2024-07-18,161.45,8828.75,1889727.03
43585,120,2024-08-04,106.17,9372.84,373508.82
43586,82,2024-02-29,92.91,10292.55,1972568.34
43587,198,2025-10-27,53.76,9695.67,705024
43588,198,2025-02-07,175.12,8930.58,222630.04
43589,60,2023-12-23,35.36,8438.87,797200.51
43590,76,2025-08-23,198.28,10857.03,1470726.14
43591,163,2025-06-10,49.42,11765.64,442745.58
43592,187,2024-04-24,179.05,10105.08,404262.26
43593,185,2025-02-12,70.12,9446.45,717904.79
43594,133,2024-08-05,75.71,8056.61,1977587.02
43595,188,2024-04-13,113.4,10140.3,292804.09
43596,141,2024-12-19,149.72,11202.98,1311162.32
43597,158,2024-04-07,40.87,8769.43,1929908.63
43598,81,2024-06-27,94.8,10832.61,1908957.55
43599,86,2024-02-18,57.83,8284.1,1691060.13
43600,105,2025-08-20,43.7,11505.13,1274475.71
43601,145,2025-01-26,180.05,8262.7,1734824.8
43602,95,2025-10-22,181.95,10537.78,794577.3
43603,178,2025-10-13,111.34,9740.79,256727.04
43604,2,2023-12-08,48.34,8524.78,1674738.41
43605,90,2025-08-14,155.55,8243.25,470379.52
43606,79,2023-12-25,92.41,9352.16,938685.22
43607,27,2025-02-14,167.57,9468.73,1718601.85
43608,21,2025-06-04,81.55,9836.91,398364.73
43609,116,2024-07-07,116.28,10368.01,1332901.05
43610,14,2024-05-12,98.29,11965.43,594460.7
43611,195,2024-08-14,152.75,10035.05,562960.64
43612,59,2024-10-21,133.14,8193.57,1297125.12
43613,65,2025-03-24,85.35,10541.51,1147529.78
43614,23,2024-09-19,66.33,11176.96,324148.36
43615,76,2024-12-02,191.26,9068.09,721319.61
43616,98,2025-10-19,122.25,9583.93,308452.73
43617,85,2024-09-24,82.38,10650.32,930347.98
43618,30,2025-05-29,96.35,11202.33,662060.16
43619,122,2024-12-24,143.37,11720.12,959065.63
43620,180,2025-01-24,25.29,9412.95,1404417.2
43621,170,2024-09-17,51.53,8072.63,1429478.41
43622,103,2025-08-10,189.73,8425.82,852969.72
43623,64,2025-09-05,20.48,9477.24,707337.33
43624,51,2024-11-08,48.43,8761.43,1642446.2
43625,129,2024-08-04,137.62,8522.8,897123.74
43626,177,2025-10-26,150.48,10768.47,426837.44
43627,57,2024-10-23,140.97,11141.28,1692620.68
43628,121,2025-10-12,39.17,9497.75,964928.44
43629,65,2023-12-23,130.26,9424.34,1865658.05
43630,61,2025-03-10,164.15,11118.34,1375136.92
43631,30,2025-01-20,27.29,10390.92,673083.18
43632,20,2025-11-09,134.62,9649.95,1305615
43633,99,2024-09-01,37.68,8263.46,823865.05
43634,19,2024-09-03,146.19,10163.25,1928469.32
43635,173,2024-10-07,178.33,9221.21,1162722.86
43636,162,2024-07-24,99.98,10114.04,1528888.83
43637,171,2025-03-30,73.47,9951.31,1266796.51
43638,121,2024-01-02,159.76,11085.65,543933.65
43639,57,2024-08-09,133.95,10174.56,1609904.57
43640,172,2025-04-29,88.03,9061.93,233612.37
43641,37,2024-07-19,143.53,8411.03,1488535.89
43642,142,2024-05-10,179.23,8627.24,1086600.3
43643,55,2025-02-28,29.42,11861.86,1741724.45
43644,88,2024-08-11,28,9850.03,1529660.53
43645,6,2023-12-25,182.16,8304.43,1979025.97
43646,179,2025-05-26,184.14,10953.66,612072.84
43647,25,2024-02-06,138.25,9714.26,350000.88
43648,70,2025-04-01,155.66,9130.12,1823716.46
43649,2,2025-04-21,196.97,8056.05,1344627.95
43650,9,2024-11-29,76.7,9904.33,353127.06
43651,101,2025-10-23,28.17,11076.65,1561886.77
43652,154,2025-01-31,37.41,10945.28,316352.75
43653,36,2023-12-25,168.11,11589.49,1995194.9
43654,68,2024-05-13,107.47,10273.91,298444.48
43655,94,2024-08-06,146.13,9140.28,1516966.94
43656,83,2025-08-14,61.26,11684.23,638204.62
43657,133,2025-04-27,43.69,11021.53,1811811.69
43658,166,2025-06-22,166.03,8680.1,1254126.02
43659,105,2025-03-12,95.29,9974.92,1621200.24
43660,40,2024-12-16,129.21,9885.68,1782147.12
43661,196,2024-05-26,193.45,11833.99,864689.43
43662,15,2024-04-28,165.47,8065.41,1215413.98
43663,87,2024-12-23,162.05,9736.07,1649503.11
43664,3,2025-09-18,142.63,8864.74,1465039.79
43665,165,2025-04-06,123.02,10901.31,1439241.59
43666,120,2025-09-06,195.56,11671.47,1953867.44
43667,79,2024-06-17,24.22,11137.71,1417132.96
43668,37,2024-10-02,48.1,8683.28,458197.97
43669,49,2025-08-09,32.48,11448.46,594592.87
43670,168,2024-01-03,102.88,11130.98,1792077.75
43671,72,2024-09-05,46.97,11830.71,1006067.49
43672,26,2025-08-16,33.03,11302.68,721154.44
43673,186,2024-05-08,37.34,10557.95,1781178.99
43674,99,2023-11-14,197.77,11221.98,1579360.54
43675,74,2024-03-05,130.33,11467.14,815419.05
43676,111,2024-06-25,109.9,10958.62,1217063.12
43677,120,2024-12-26,129.06,10061.62,1537815.57
43678,116,2025-08-06,39.54,9271.2,1571074.57
43679,18,2024-01-15,113.5,8376.19,834370.66
43680,155,2023-12-12,34.58,9482.95,1813784.55
43681,122,2024-11-16,147.3,9481.53,1423964.25
43682,20,2024-05-30,72.25,10471.28,1865982.84
43683,177,2025-11-02,160.12,9906.76,1033212.3
43684,142,2025-07-31,66.6,11266.24,810572.43
43685,91,2023-12-22,136.57,11094.12,1206776.48
43686,64,2025-01-22,158.47,11164.97,208779.7
43687,183,2025-03-13,95.87,11673.6,1945670.28
43688,57,2025-05-07,84.04,11737.04,1738780.68
43689,85,2024-04-26,139.91,8407.23,1611953.1
43690,49,2024-10-01,130.91,9232.95,1430273.63
43691,102,2025-10-17,134.35,8657.18,470487.69
43692,54,2024-03-28,27.8,11551.19,1725330.79
43693,50,2025-03-08,88.19,8870.97,815081.71
43694,81,2025-08-20,128.98,9660.97,1831895.36
43695,79,2025-09-25,61.23,10346.03,1073537
43696,58,2024-07-26,180.79,11878.68,695765.29
43697,53,2024-05-28,101.34,8489.44,1047236.22
43698,26,2024-06-27,41.91,11406.05,694408.49
43699,79,2025-08-30,118.82,9507.68,1086704.6
43700,57,2025-02-04,189.73,10191.16,577739.89
43701,66,2024-08-16,131.12,8842.24,465750.27
43702,5,2025-10-23,136.48,8768.81,1354212.3
43703,146,2025-05-23,75.6,8300.86,417830.37
43704,13,2024-02-13,118.93,11124.53,1783394.13
43705,185,2024-11-23,66.39,9002.53,1001427.44
43706,13,2025-11-04,178.24,11419.39,1117603.34
43707,32,2024-03-24,31.3,9430.01,634379.93
43708,162,2024-12-09,116.15,10110,1143946.97
43709,188,2025-09-21,35.9,8810.82,1859153.14
43710,175,2025-08-20,53.51,10419.96,213195.92
43711,153,2025-06-14,121.96,9590.91,1994951.46
43712,103,2023-11-22,72.89,9815.05,914509.03
43713,119,2024-10-03,185.46,8336.72,1709267.75
43714,14,2025-06-30,152.27,8748.93,746327.35
43715,127,2024-05-09,195,8958.17,630042.11
43716,124,2024-08-03,113.62,9496.34,1165643.18
43717,69,2024-11-07,157.4,8748.36,202094.55
43718,1,2024-06-15,127.11,9571.77,1313630.18
43719,77,2023-12-30,163.8,9324.09,314047.72
43720,106,2025-07-09,98.48,10177.09,989771.83
43721,151,2025-08-25,128.77,11275.4,948061.73
43722,104,2024-04-13,53.06,10044.24,1674194.67
43723,48,2024-11-11,171.18,9076.91,532699.54
43724,13,2024-07-09,120.25,10249.02,1786869.46
43725,183,2025-01-23,64.05,8337.65,1740974.55
43726,160,2024-01-14,89.89,10532.63,1054482.42
43727,167,2024-11-20,28.38,11591.17,1442185.35
43728,110,2024-02-18,34.6,9261.87,1354018.99
43729,88,2024-04-27,46.24,11452.1,1706020.91
43730,92,2025-11-05,121.8,8199.76,1973797.7
43731,123,2025-08-16,86.09,9041.03,1546836.67
43732,128,2025-01-22,81.05,11528.74,1361670.31
43733,165,2024-09-10,34.03,11897.85,1051715.26
43734,104,2024-05-06,192.38,9445.39,543204.29
43735,172,2024-09-27,65.3,10796.88,525854.84
43736,193,2024-12-04,198.46,8663.47,1428557.9
43737,127,2025-04-12,32.64,9931.28,1328358.02
43738,12,2024-08-12,71.89,11074.87,1190964.83
43739,93,2025-01-12,90.98,11930.6,1019195.06
43740,81,2025-05-25,76.15,8160.07,1705771.7
43741,168,2025-09-10,30.19,9604.02,1048969.13
43742,69,2024-01-01,178.67,8770.91,1288596.35
43743,90,2025-03-02,199.71,10881.96,278170.78
43744,26,2024-11-13,81.59,11259.09,1412374.96
43745,28,2025-04-15,85.05,11012.05,1734432.22
43746,91,2024-09-03,164.52,10892.31,842942.22
43747,39,2024-07-30,67.74,8744.35,1373567.12
43748,72,2024-11-30,166.21,11174.31,1523106.1
43749,98,2024-11-05,155.51,9163.33,1189283.72
43750,106,2024-06-03,34.14,10815.19,986837.94
43751,22,2025-05-29,23.73,11218.1,266423.23
43752,7,2023-11-12,24.49,9994.86,1785921.56
43753,49,2024-09-17,133.61,8770.73,1465365.96
43754,141,2024-08-16,67.01,10252.25,755299.11
43755,172,2024-01-09,176.18,10611.48,1867590.74
43756,186,2024-03-09,191.45,11443.48,1774299.91
43757,7,2025-07-14,147.78,8879.43,903785.26
43758,29,2024-01-08,159.16,10083.88,1183649.46
43759,76,2025-05-09,67.55,11366.58,614135.08
43760,72,2025-08-26,149.16,11970.4,847085.52
43761,94,2024-12-30,90.72,8815.72,583819.8
43762,152,2024-11-18,88.96,11535.47,789580.95
43763,175,2023-12-24,93.07,9127.74,1580608.56
43764,50,2024-05-23,42.41,10161.69,657343.79
43765,151,2025-08-27,153.31,10067.35,1191083.58
43766,51,2024-12-28,182.79,8278.43,333397.61
43767,186,2024-06-04,101.41,8011.62,1454849.92
43768,24,2024-09-24,156.87,10744.48,884916.13
43769,77,2024-02-25,58.1,8281.43,1207249.35
43770,24,2024-02-17,41.51,10786.88,614440.42
43771,47,2024-07-06,99.45,9052.15,765256
43772,177,2025-08-11,66.55,9537.97,1845716.03
43773,38,2024-08-05,48.71,11586.76,1376283.38
43774,171,2025-10-27,111.61,9150.39,1090552.84
43775,2,2025-07-05,153.75,8419.58,1511513.92
43776,50,2025-10-15,90.33,9167.46,1077223.88
43777,165,2025-03-23,185.55,8112.99,720869.89
43778,198,2025-05-12,150.21,10236.24,258479.72
43779,42,2024-03-06,137.88,11176.35,745623.07
43780,4,2024-04-18,82.54,10811.05,449463.92
43781,81,2024-08-27,21.8,11527.26,800840.42
43782,197,2024-08-19,103.87,8389.05,1518275.95
43783,155,2024-09-22,148.85,8545.68,446898.58
43784,200,2025-06-29,70.31,8132.36,1479214.43
43785,111,2024-04-06,116.43,11051.64,1186680.64
43786,96,2024-06-25,65.34,11939.74,1195489.56
43787,21,2023-11-11,86.06,8697.81,660144.83
43788,165,2025-05-11,136.28,9976.12,1419090.67
43789,69,2025-08-18,79.6,10671.61,304846.25
43790,52,2025-01-06,120.79,8017.37,1774088.47
43791,134,2025-02-02,132.95,10193.12,289232.53
43792,87,2023-12-15,106.32,11273.97,1636344.34
43793,30,2024-07-05,134.75,11349.59,1787584.99
43794,123,2024-11-29,74.11,11301.43,1044854.25
43795,125,2024-08-22,22.11,9667.74,1907754.53
43796,112,2024-12-01,158.77,9456.65,537861.1
43797,71,2025-09-18,80.97,10323.37,762339.24
43798,198,2025-08-04,88.62,10258.61,1430468.72
43799,112,2025-07-13,34.74,9760.18,330797.36
43800,178,2025-03-09,126.66,8078.22,1090935.8
43801,190,2025-10-28,27.57,10793.66,1076919.1
43802,101,2024-06-25,123.03,9355.85,356152.25
43803,173,2023-11-30,163.04,9491.75,398853.29
43804,118,2025-06-17,188.5,8968.36,463740.3
43805,186,2024-10-21,95.72,8068.13,1937371.56
43806,31,2024-11-27,121.49,8773.68,248396.96
43807,182,2025-05-01,141.31,8607.71,1176763.04
43808,171,2025-06-06,119.52,9340.97,1437062.49
43809,183,2025-02-27,84.34,9530.3,794803.94
43810,113,2024-11-01,67.02,9283.03,846508.89
43811,10,2024-04-06,109.45,8835.37,1189320.75
43812,34,2025-09-15,195.7,11023.09,1058863.64
43813,193,2024-09-16,192.07,9337.83,1119363.41
43814,150,2024-05-16,132.84,9495.36,923869.06
43815,44,2025-09-11,51.31,8197.17,694228.58
43816,124,2024-12-19,59.78,11869.84,1559535.82
43817,12,2023-12-17,139.85,9706.5,447817.5
43818,44,2024-10-01,144.99,9980.85,1001974.9
43819,110,2025-06-03,26.71,10077.96,895015.88
43820,20,2024-06-02,106.25,8167.76,726061.55
43821,38,2025-07-11,58.52,10807.61,1905963.56
43822,197,2024-09-10,67.49,10781.91,1303179.05
43823,191,2024-10-08,117.47,9277.77,1721517.35
43824,29,2024-09-13,71.7,10862.99,1332720.36
43825,106,2024-03-08,65.82,9308.54,1765993.33
43826,52,2025-05-09,162.84,9954.98,1149921.34
43827,14,2024-10-07,117.81,10355.66,1415372.83
43828,101,2025-09-23,56.98,9183.52,1942708.52
43829,115,2025-06-06,87.83,10725.33,938837.35
43830,190,2024-04-27,77.95,10988.56,692167.41
43831,199,2025-09-09,184.46,10071.59,817013.95
43832,1,2025-08-10,168.13,9487.7,1758689.03
43833,72,2025-03-08,159.95,11132.16,1206750.85
43834,166,2024-06-30,128.56,10484.25,1447942.37
43835,186,2024-08-23,157.43,8624.58,733132.09
43836,70,2025-10-27,138.23,10533.59,1603411.58
43837,87,2024-07-26,24.99,8736.99,1411605.93
43838,176,2025-07-03,192.19,11495.28,1778675.51
43839,60,2024-07-09,131.98,8860,631391.94
43840,119,2024-03-01,125.5,11198.4,324643.06
43841,143,2024-06-03,173.47,11564.11,563045.03
43842,142,2025-05-15,186.55,8114.33,486574.34
43843,193,2025-06-01,44.91,11655.52,1029032.63
43844,106,2024-02-01,182.37,8888.45,1986871.96
43845,129,2023-12-22,28.25,9603.04,1443636.94
43846,121,2025-06-02,30.21,9158.63,897131.07
43847,197,2025-09-05,162.41,10668.33,1704384.74
43848,155,2024-10-05,103.79,10776.7,1346239.7
43849,111,2024-09-25,71.61,9064.38,887686.93
43850,75,2024-12-11,185.33,9806.92,744919.16
43851,88,2025-04-06,42.17,11968.32,565831.07
43852,17,2024-03-22,105.7,9900.45,1224243.14
43853,133,2024-10-23,148.08,9189.7,676989.98
43854,25,2024-08-12,68.27,10480.89,1799937.6
43855,87,2024-12-28,91.9,11237.79,1668064.22
43856,1,2025-09-11,166.43,11580.59,1748886.48
43857,12,2024-01-07,46.06,10582.89,735950.42
43858,140,2024-07-14,101.1,11202.92,201215.03
43859,143,2024-07-20,82.01,8914.12,1513337.13
43860,180,2025-07-08,119.86,9750.52,522280.83
43861,126,2025-09-20,73.38,9820.45,706755.13
43862,105,2024-06-08,54.14,11439.04,211668.36
43863,118,2025-07-13,199.66,8602.81,1260715.75
43864,133,2023-12-18,164.56,10584.96,324591.48
43865,155,2024-10-02,67.64,11304.93,445841.35
43866,103,2025-11-02,89.09,8154.82,1682887.57
43867,29,2024-02-06,39.99,11253.07,1422027.53
43868,66,2025-10-03,160.37,8158,204430.81
43869,101,2024-08-02,155.87,11533.08,1178367.41
43870,2,2024-07-23,115.44,10586.53,656447.34
43871,148,2025-09-17,49.65,11637.07,579608.98
43872,149,2024-11-17,102.97,11537.71,1087299.1
43873,33,2024-01-17,193.61,11325.24,1387465.63
43874,17,2024-08-07,130.95,10719.05,1319198.92
43875,113,2025-02-12,33.45,11651.99,1039520.2
43876,145,2024-03-27,122.33,10140.73,1710992.91
43877,174,2025-01-02,52.77,10614.88,365853.31
43878,77,2024-10-27,23.27,11652.49,587433.68
43879,176,2025-06-01,80.61,11387.98,1945297.55
43880,45,2024-02-12,38.79,9562.26,311839.39
43881,33,2024-10-15,165.37,9483.87,898380.18
43882,146,2024-04-24,133.65,10232.18,995672.33
43883,150,2024-05-15,199.58,9707.2,491956.82
43884,128,2024-03-16,101.79,8889.64,534546.64
43885,27,2024-08-26,132.97,9830.69,365229.9
43886,169,2024-09-29,152.92,11579.81,324416.52
43887,100,2024-03-14,72.19,11340.45,431115.07
43888,161,2025-05-05,154.59,8442.09,654238.36
43889,52,2025-10-11,102.08,9836.04,1749702.95
43890,156,2024-04-17,76.02,8133.44,1215390.45
43891,9,2024-04-13,92.92,9527.58,1147524.33
43892,122,2025-09-10,48.32,9720.64,1656265.99
43893,95,2024-11-14,52.9,8539.82,1596112.43
43894,133,2023-12-10,143.95,11554.68,1334437.68
43895,140,2025-02-03,124.21,10400.95,614793.93
43896,156,2024-04-12,110.03,11755.56,372129.61
43897,119,2024-09-11,72.12,11140.79,1325817
43898,151,2024-08-20,26.05,11868.8,1698376.55
43899,134,2023-12-22,71.57,11999.68,575386.28
43900,170,2024-04-21,147.04,11062.5,1880276.46
43901,108,2025-04-29,92.03,11774.04,350180.3
43902,97,2025-05-28,115.82,10447.9,1731376.35
43903,1,2024-06-18,102.48,9556.24,924076.85
43904,191,2024-10-10,149.02,11546.08,432469.59
43905,110,2024-03-17,145.63,9432.26,471538.28
43906,60,2025-01-01,29.67,11235.51,1981092.97
43907,24,2024-08-01,104.63,9969.58,1925673.31
43908,172,2024-01-06,118.92,9636.61,1895128.92
43909,71,2025-04-10,187.73,9337.27,842001.12
43910,102,2025-05-20,77.14,11785.77,237161.14
43911,39,2024-10-28,64.28,11134.59,1956752.88
43912,181,2023-12-23,199.82,8002.48,833030.35
43913,91,2024-01-25,108.94,10099.92,408019.11
